district_id,age_bin_id,gender_id,as_of_date_id,count
16,1,0,72,349
16,1,1,72,361
17,1,0,72,749
17,1,1,72,830
18,1,0,72,375
18,1,1,72,420
19,1,0,72,1177
19,1,1,72,1240
20,1,0,72,588
20,1,1,72,608
0,2,0,72,1517
0,2,1,72,1538
1,2,0,72,1305
1,2,1,72,1358
2,2,0,72,432
2,2,1,72,394
3,2,0,72,933
3,2,1,72,928
4,2,0,72,759
4,2,1,72,769
5,2,0,72,1065
5,2,1,72,1084
6,2,0,72,901
6,2,1,72,990
7,2,0,72,1088
7,2,1,72,1089
8,2,0,72,1334
8,2,1,72,1402
9,2,0,72,353
9,2,1,72,349
10,2,0,72,1551
10,2,1,72,1580
11,2,0,72,958
11,2,1,72,980
12,2,0,72,451
12,2,1,72,479
13,2,0,72,757
13,2,1,72,821
14,2,0,72,1875
14,2,1,72,1973
15,2,0,72,529
15,2,1,72,578
16,2,0,72,435
16,2,1,72,450
17,2,0,72,953
17,2,1,72,998
18,2,0,72,457
18,2,1,72,508
19,2,0,72,1391
19,2,1,72,1454
20,2,0,72,529
20,2,1,72,598
0,3,0,72,4118
0,3,1,72,4001
1,3,0,72,4269
1,3,1,72,4169
2,3,0,72,1068
2,3,1,72,1336
3,3,0,72,2467
3,3,1,72,2453
4,3,0,72,2460
4,3,1,72,2449
5,3,0,72,3249
5,3,1,72,3156
6,3,0,72,3661
6,3,1,72,3654
7,3,0,72,3363
7,3,1,72,3418
8,3,0,72,3781
8,3,1,72,4031
9,3,0,72,940
9,3,1,72,1187
10,3,0,72,4839
10,3,1,72,4079
11,3,0,72,3471
11,3,1,72,3146
12,3,0,72,1211
12,3,1,72,1135
13,3,0,72,2315
13,3,1,72,2189
14,3,0,72,5799
14,3,1,72,5453
15,3,0,72,2207
15,3,1,72,2144
16,3,0,72,1428
16,3,1,72,1340
17,3,0,72,2740
17,3,1,72,2723
18,3,0,72,2007
18,3,1,72,2015
19,3,0,72,4667
19,3,1,72,4332
20,3,0,72,1351
20,3,1,72,1287
0,4,0,72,8501
0,4,1,72,7443
1,4,0,72,9312
1,4,1,72,7336
2,4,0,72,2663
2,4,1,72,2658
3,4,0,72,6413
3,4,1,72,4894
4,4,0,72,5323
4,4,1,72,4354
5,4,0,72,6645
5,4,1,72,5695
6,4,0,72,6441
6,4,1,72,6187
7,4,0,72,7512
7,4,1,72,6514
8,4,0,72,8226
8,4,1,72,7790
9,4,0,72,1898
9,4,1,72,2747
10,4,0,72,8757
10,4,1,72,7205
11,4,0,72,5860
11,4,1,72,4735
12,4,0,72,2679
12,4,1,72,2244
13,4,0,72,4980
13,4,1,72,4421
14,4,0,72,10761
14,4,1,72,9663
15,4,0,72,4907
15,4,1,72,3905
16,4,0,72,2930
16,4,1,72,2344
17,4,0,72,6573
17,4,1,72,5361
18,4,0,72,3775
18,4,1,72,3167
19,4,0,72,9732
19,4,1,72,7764
20,4,0,72,2964
20,4,1,72,2391
0,5,0,72,4699
0,5,1,72,2382
1,5,0,72,3450
1,5,1,72,2043
2,5,0,72,1199
2,5,1,72,622
3,5,0,72,3601
3,5,1,72,2055
4,5,0,72,4998
4,5,1,72,2175
5,5,0,72,4591
5,5,1,72,2207
6,5,0,72,2911
6,5,1,72,1481
7,5,0,72,3513
7,5,1,72,1680
8,5,0,72,3697
8,5,1,72,1786
9,5,0,72,721
9,5,1,72,399
10,5,0,72,2711
10,5,1,72,1543
11,5,0,72,1422
11,5,1,72,722
12,5,0,72,1190
12,5,1,72,609
13,5,0,72,1928
13,5,1,72,1016
14,5,0,72,3644
14,5,1,72,2204
15,5,0,72,2614
15,5,1,72,1141
16,5,0,72,2485
16,5,1,72,1206
17,5,0,72,4892
17,5,1,72,2413
18,5,0,72,1957
18,5,1,72,957
19,5,0,72,6799
19,5,1,72,2960
20,5,0,72,1311
20,5,1,72,760
0,0,0,71,1240
0,0,1,71,1336
1,0,0,71,1192
1,0,1,71,1279
2,0,0,71,278
2,0,1,71,285
3,0,0,71,749
3,0,1,71,748
4,0,0,71,649
4,0,1,71,674
5,0,0,71,966
5,0,1,71,1015
6,0,0,71,955
6,0,1,71,955
7,0,0,71,805
7,0,1,71,920
8,0,0,71,1283
8,0,1,71,1245
9,0,0,71,269
9,0,1,71,304
10,0,0,71,1591
10,0,1,71,1831
11,0,0,71,1069
11,0,1,71,1202
12,0,0,71,334
12,0,1,71,340
13,0,0,71,749
13,0,1,71,790
14,0,0,71,1799
14,0,1,71,2070
15,0,0,71,489
15,0,1,71,572
16,0,0,71,381
16,0,1,71,413
17,0,0,71,737
17,0,1,71,801
18,0,0,71,466
18,0,1,71,495
19,0,0,71,1243
19,0,1,71,1293
20,0,0,71,436
20,0,1,71,446
0,1,0,71,1253
0,1,1,71,1313
1,1,0,71,1206
1,1,1,71,1260
2,1,0,71,306
2,1,1,71,310
3,1,0,71,790
3,1,1,71,793
4,1,0,71,564
4,1,1,71,635
5,1,0,71,988
5,1,1,71,946
6,1,0,71,878
6,1,1,71,935
7,1,0,71,752
7,1,1,71,806
8,1,0,71,1078
8,1,1,71,1080
9,1,0,71,260
9,1,1,71,274
10,1,0,71,1588
10,1,1,71,1657
11,1,0,71,921
11,1,1,71,991
12,1,0,71,365
12,1,1,71,356
13,1,0,71,693
13,1,1,71,701
14,1,0,71,1782
14,1,1,71,1770
15,1,0,71,406
15,1,1,71,425
16,1,0,71,351
16,1,1,71,365
17,1,0,71,753
17,1,1,71,828
18,1,0,71,368
18,1,1,71,418
19,1,0,71,1177
19,1,1,71,1239
20,1,0,71,578
20,1,1,71,600
0,2,0,71,1507
0,2,1,71,1536
1,2,0,71,1305
1,2,1,71,1360
2,2,0,71,432
2,2,1,71,394
3,2,0,71,935
3,2,1,71,928
4,2,0,71,757
4,2,1,71,766
5,2,0,71,1065
5,2,1,71,1089
6,2,0,71,906
6,2,1,71,987
7,2,0,71,1088
7,2,1,71,1087
8,2,0,71,1325
8,2,1,71,1398
9,2,0,71,354
9,2,1,71,345
10,2,0,71,1542
10,2,1,71,1572
11,2,0,71,954
11,2,1,71,970
12,2,0,71,449
12,2,1,71,477
13,2,0,71,757
13,2,1,71,826
14,2,0,71,1871
14,2,1,71,1973
15,2,0,71,527
15,2,1,71,575
16,2,0,71,439
16,2,1,71,453
17,2,0,71,955
17,2,1,71,997
18,2,0,71,459
18,2,1,71,508
19,2,0,71,1393
19,2,1,71,1456
20,2,0,71,529
20,2,1,71,600
0,3,0,71,4117
0,3,1,71,4002
1,3,0,71,4252
1,3,1,71,4157
2,3,0,71,1069
2,3,1,71,1336
3,3,0,71,2458
3,3,1,71,2442
4,3,0,71,2453
4,3,1,71,2441
5,3,0,71,3242
5,3,1,71,3137
6,3,0,71,3623
6,3,1,71,3642
7,3,0,71,3354
7,3,1,71,3412
8,3,0,71,3754
8,3,1,71,3990
9,3,0,71,933
9,3,1,71,1164
10,3,0,71,4810
10,3,1,71,4043
11,3,0,71,3438
11,3,1,71,3129
12,3,0,71,1208
12,3,1,71,1122
13,3,0,71,2306
13,3,1,71,2178
14,3,0,71,5733
14,3,1,71,5400
15,3,0,71,2210
15,3,1,71,2140
16,3,0,71,1432
16,3,1,71,1335
17,3,0,71,2736
17,3,1,71,2718
18,3,0,71,1983
18,3,1,71,1992
19,3,0,71,4644
19,3,1,71,4297
20,3,0,71,1329
20,3,1,71,1272
0,4,0,71,8490
0,4,1,71,7448
1,4,0,71,9319
1,4,1,71,7343
2,4,0,71,2667
2,4,1,71,2652
3,4,0,71,6420
3,4,1,71,4890
4,4,0,71,5324
4,4,1,71,4352
5,4,0,71,6660
5,4,1,71,5659
6,4,0,71,6432
6,4,1,71,6183
7,4,0,71,7507
7,4,1,71,6499
8,4,0,71,8199
8,4,1,71,7753
9,4,0,71,1894
9,4,1,71,2734
10,4,0,71,8726
10,4,1,71,7200
11,4,0,71,5833
11,4,1,71,4720
12,4,0,71,2664
12,4,1,71,2235
13,4,0,71,5004
13,4,1,71,4416
14,4,0,71,10746
14,4,1,71,9629
15,4,0,71,4911
15,4,1,71,3906
16,4,0,71,2933
16,4,1,71,2353
17,4,0,71,6580
17,4,1,71,5351
18,4,0,71,3768
18,4,1,71,3161
19,4,0,71,9749
19,4,1,71,7761
20,4,0,71,2959
20,4,1,71,2384
0,5,0,71,4721
0,5,1,71,2396
1,5,0,71,3459
1,5,1,71,2055
2,5,0,71,1209
2,5,1,71,625
3,5,0,71,3610
3,5,1,71,2062
4,5,0,71,5007
4,5,1,71,2194
5,5,0,71,4608
5,5,1,71,2219
6,5,0,71,2920
6,5,1,71,1484
7,5,0,71,3534
7,5,1,71,1687
8,5,0,71,3713
8,5,1,71,1793
9,5,0,71,721
9,5,1,71,398
10,5,0,71,2717
10,5,1,71,1549
11,5,0,71,1421
11,5,1,71,720
12,5,0,71,1187
12,5,1,71,610
13,5,0,71,1943
13,5,1,71,1026
14,5,0,71,3647
14,5,1,71,2207
15,5,0,71,2631
15,5,1,71,1146
16,5,0,71,2487
16,5,1,71,1217
17,5,0,71,4911
17,5,1,71,2422
18,5,0,71,1963
18,5,1,71,963
19,5,0,71,6823
19,5,1,71,2970
20,5,0,71,1316
20,5,1,71,764
0,0,0,70,1226
0,0,1,70,1328
1,0,0,70,1173
1,0,1,70,1268
2,0,0,70,277
2,0,1,70,281
3,0,0,70,740
3,0,1,70,736
4,0,0,70,642
4,0,1,70,662
5,0,0,70,939
5,0,1,70,993
6,0,0,70,934
6,0,1,70,944
7,0,0,70,797
7,0,1,70,908
8,0,0,70,1247
8,0,1,70,1229
9,0,0,70,263
9,0,1,70,301
10,0,0,70,1580
10,0,1,70,1801
11,0,0,70,1038
11,0,1,70,1179
12,0,0,70,330
12,0,1,70,336
13,0,0,70,736
13,0,1,70,766
14,0,0,70,1777
14,0,1,70,2049
15,0,0,70,481
15,0,1,70,556
16,0,0,70,372
16,0,1,70,409
17,0,0,70,722
17,0,1,70,793
18,0,0,70,458
18,0,1,70,480
19,0,0,70,1219
19,0,1,70,1260
20,0,0,70,423
20,0,1,70,431
0,1,0,70,1253
0,1,1,70,1307
1,1,0,70,1212
1,1,1,70,1271
2,1,0,70,306
2,1,1,70,312
3,1,0,70,795
3,1,1,70,790
4,1,0,70,569
4,1,1,70,638
5,1,0,70,984
5,1,1,70,949
6,1,0,70,878
6,1,1,70,936
7,1,0,70,753
7,1,1,70,805
8,1,0,70,1075
8,1,1,70,1071
9,1,0,70,262
9,1,1,70,275
10,1,0,70,1574
10,1,1,70,1655
11,1,0,70,913
11,1,1,70,989
12,1,0,70,363
12,1,1,70,359
13,1,0,70,687
13,1,1,70,703
14,1,0,70,1790
14,1,1,70,1773
15,1,0,70,411
15,1,1,70,426
16,1,0,70,350
16,1,1,70,365
17,1,0,70,759
17,1,1,70,831
18,1,0,70,371
18,1,1,70,416
19,1,0,70,1184
19,1,1,70,1241
20,1,0,70,576
20,1,1,70,600
0,2,0,70,1503
0,2,1,70,1531
1,2,0,70,1305
1,2,1,70,1358
2,2,0,70,433
2,2,1,70,397
3,2,0,70,930
3,2,1,70,929
4,2,0,70,763
4,2,1,70,765
5,2,0,70,1063
5,2,1,70,1089
6,2,0,70,911
6,2,1,70,986
7,2,0,70,1091
7,2,1,70,1085
8,2,0,70,1318
8,2,1,70,1394
9,2,0,70,353
9,2,1,70,342
10,2,0,70,1530
10,2,1,70,1565
11,2,0,70,947
11,2,1,70,970
12,2,0,70,455
12,2,1,70,478
13,2,0,70,753
13,2,1,70,815
14,2,0,70,1876
14,2,1,70,1980
15,2,0,70,527
15,2,1,70,580
16,2,0,70,439
16,2,1,70,453
17,2,0,70,956
17,2,1,70,998
18,2,0,70,460
18,2,1,70,506
19,2,0,70,1405
19,2,1,70,1465
20,2,0,70,522
20,2,1,70,590
0,3,0,70,4130
0,3,1,70,4004
1,3,0,70,4251
1,3,1,70,4140
2,3,0,70,1074
2,3,1,70,1325
3,3,0,70,2453
3,3,1,70,2428
4,3,0,70,2454
4,3,1,70,2427
5,3,0,70,3239
5,3,1,70,3105
6,3,0,70,3622
6,3,1,70,3624
7,3,0,70,3345
7,3,1,70,3404
8,3,0,70,3732
8,3,1,70,3945
9,3,0,70,925
9,3,1,70,1157
10,3,0,70,4808
10,3,1,70,4040
11,3,0,70,3382
11,3,1,70,3096
12,3,0,70,1202
12,3,1,70,1123
13,3,0,70,2307
13,3,1,70,2183
14,3,0,70,5717
14,3,1,70,5404
15,3,0,70,2204
15,3,1,70,2131
16,3,0,70,1432
16,3,1,70,1326
17,3,0,70,2737
17,3,1,70,2713
18,3,0,70,1958
18,3,1,70,1974
19,3,0,70,4623
19,3,1,70,4280
20,3,0,70,1326
20,3,1,70,1258
0,4,0,70,8500
0,4,1,70,7424
1,4,0,70,9321
1,4,1,70,7355
2,4,0,70,2666
2,4,1,70,2645
3,4,0,70,6425
3,4,1,70,4891
4,4,0,70,5326
4,4,1,70,4360
5,4,0,70,6662
5,4,1,70,5656
6,4,0,70,6434
6,4,1,70,6193
7,4,0,70,7510
7,4,1,70,6496
8,4,0,70,8178
8,4,1,70,7714
9,4,0,70,1888
9,4,1,70,2718
10,4,0,70,8711
10,4,1,70,7188
11,4,0,70,5818
11,4,1,70,4705
12,4,0,70,2681
12,4,1,70,2241
13,4,0,70,5008
13,4,1,70,4424
14,4,0,70,10756
14,4,1,70,9631
15,4,0,70,4913
15,4,1,70,3903
16,4,0,70,2937
16,4,1,70,2347
17,4,0,70,6593
17,4,1,70,5357
18,4,0,70,3768
18,4,1,70,3168
19,4,0,70,9761
19,4,1,70,7760
20,4,0,70,2953
20,4,1,70,2371
0,5,0,70,4742
0,5,1,70,2407
1,5,0,70,3467
1,5,1,70,2068
2,5,0,70,1218
2,5,1,70,630
3,5,0,70,3619
3,5,1,70,2071
4,5,0,70,5024
4,5,1,70,2210
5,5,0,70,4627
5,5,1,70,2234
6,5,0,70,2928
6,5,1,70,1496
7,5,0,70,3559
7,5,1,70,1694
8,5,0,70,3731
8,5,1,70,1797
9,5,0,70,724
9,5,1,70,398
10,5,0,70,2716
10,5,1,70,1559
11,5,0,70,1419
11,5,1,70,722
12,5,0,70,1191
12,5,1,70,616
13,5,0,70,1946
13,5,1,70,1032
14,5,0,70,3658
14,5,1,70,2218
15,5,0,70,2646
15,5,1,70,1158
16,5,0,70,2499
16,5,1,70,1218
17,5,0,70,4921
17,5,1,70,2440
18,5,0,70,1970
18,5,1,70,969
19,5,0,70,6853
19,5,1,70,2987
20,5,0,70,1320
20,5,1,70,769
0,0,0,68,1397
0,0,1,68,1505
1,0,0,68,1342
1,0,1,68,1460
2,0,0,68,329
2,0,1,68,342
3,0,0,68,880
3,0,1,68,844
4,0,0,68,743
4,0,1,68,770
5,0,0,68,1120
5,0,1,68,1155
6,0,0,68,1073
6,0,1,68,1073
7,0,0,68,931
7,0,1,68,1039
8,0,0,68,1388
8,0,1,68,1374
9,0,0,68,297
9,0,1,68,334
10,0,0,68,1807
10,0,1,68,2019
11,0,0,68,1159
11,0,1,68,1306
12,0,0,68,379
12,0,1,68,400
13,0,0,68,809
13,0,1,68,873
14,0,0,68,2014
14,0,1,68,2303
15,0,0,68,543
15,0,1,68,643
16,0,0,68,423
16,0,1,68,466
17,0,0,68,847
17,0,1,68,908
18,0,0,68,500
18,0,1,68,524
19,0,0,68,1404
19,0,1,68,1475
20,0,0,68,513
20,0,1,68,518
0,1,0,68,1234
0,1,1,68,1343
1,1,0,68,1240
1,1,1,68,1267
2,1,0,68,306
2,1,1,68,304
3,1,0,68,766
3,1,1,68,801
4,1,0,68,579
4,1,1,68,626
5,1,0,68,952
5,1,1,68,939
6,1,0,68,875
6,1,1,68,909
7,1,0,68,732
7,1,1,68,792
8,1,0,68,1072
8,1,1,68,1054
9,1,0,68,260
9,1,1,68,276
10,1,0,68,1540
10,1,1,68,1629
11,1,0,68,878
11,1,1,68,937
12,1,0,68,371
12,1,1,68,373
13,1,0,68,687
13,1,1,68,686
14,1,0,68,1765
14,1,1,68,1794
15,1,0,68,419
15,1,1,68,412
16,1,0,68,347
16,1,1,68,352
17,1,0,68,766
17,1,1,68,834
18,1,0,68,377
18,1,1,68,426
19,1,0,68,1188
19,1,1,68,1231
20,1,0,68,571
20,1,1,68,617
0,2,0,68,1447
0,2,1,68,1427
1,2,0,68,1230
1,2,1,68,1291
2,2,0,68,436
2,2,1,68,396
3,2,0,68,865
3,2,1,68,885
4,2,0,68,747
4,2,1,68,780
5,2,0,68,1042
5,2,1,68,1061
6,2,0,68,852
6,2,1,68,926
7,2,0,68,1082
7,2,1,68,1080
8,2,0,68,1271
8,2,1,68,1367
9,2,0,68,352
9,2,1,68,339
10,2,0,68,1373
10,2,1,68,1427
11,2,0,68,902
11,2,1,68,921
12,2,0,68,466
12,2,1,68,442
13,2,0,68,727
13,2,1,68,826
14,2,0,68,1771
14,2,1,68,1847
15,2,0,68,509
15,2,1,68,567
16,2,0,68,413
16,2,1,68,454
17,2,0,68,943
17,2,1,68,984
18,2,0,68,432
18,2,1,68,486
19,2,0,68,1341
19,2,1,68,1381
20,2,0,68,489
20,2,1,68,531
0,3,0,68,4266
0,3,1,68,4072
1,3,0,68,4546
1,3,1,68,4335
2,3,0,68,1105
2,3,1,68,1371
3,3,0,68,2634
3,3,1,68,2513
4,3,0,68,2519
4,3,1,68,2485
5,3,0,68,3323
5,3,1,68,3201
6,3,0,68,3840
6,3,1,68,3812
7,3,0,68,3457
7,3,1,68,3481
8,3,0,68,3822
8,3,1,68,3996
9,3,0,68,934
9,3,1,68,1218
10,3,0,68,5094
10,3,1,68,4305
11,3,0,68,3508
11,3,1,68,3233
12,3,0,68,1228
12,3,1,68,1190
13,3,0,68,2403
13,3,1,68,2245
14,3,0,68,5939
14,3,1,68,5608
15,3,0,68,2324
15,3,1,68,2216
16,3,0,68,1489
16,3,1,68,1365
17,3,0,68,2799
17,3,1,68,2791
18,3,0,68,2005
18,3,1,68,2006
19,3,0,68,4868
19,3,1,68,4469
20,3,0,68,1422
20,3,1,68,1330
0,4,0,68,8310
0,4,1,68,7150
1,4,0,68,9261
1,4,1,68,7261
2,4,0,68,2673
2,4,1,68,2622
3,4,0,68,6450
3,4,1,68,4853
4,4,0,68,5302
4,4,1,68,4265
5,4,0,68,6597
5,4,1,68,5499
6,4,0,68,6260
6,4,1,68,6008
7,4,0,68,7491
7,4,1,68,6397
8,4,0,68,8051
8,4,1,68,7474
9,4,0,68,1876
9,4,1,68,2618
10,4,0,68,8513
10,4,1,68,6898
11,4,0,68,5611
11,4,1,68,4438
12,4,0,68,2654
12,4,1,68,2193
13,4,0,68,4907
13,4,1,68,4315
14,4,0,68,10474
14,4,1,68,9299
15,4,0,68,4893
15,4,1,68,3819
16,4,0,68,2914
16,4,1,68,2305
17,4,0,68,6697
17,4,1,68,5291
18,4,0,68,3737
18,4,1,68,3102
19,4,0,68,9650
19,4,1,68,7579
20,4,0,68,2893
20,4,1,68,2290
0,5,0,68,4559
0,5,1,68,2326
1,5,0,68,3166
1,5,1,68,1859
2,5,0,68,1160
2,5,1,68,580
3,5,0,68,3326
3,5,1,68,1910
4,5,0,68,4947
4,5,1,68,2190
5,5,0,68,4517
5,5,1,68,2174
6,5,0,68,2793
6,5,1,68,1411
7,5,0,68,3394
7,5,1,68,1599
8,5,0,68,3564
8,5,1,68,1693
9,5,0,68,674
9,5,1,68,378
10,5,0,68,2466
10,5,1,68,1412
11,5,0,68,1309
11,5,1,68,663
12,5,0,68,1136
12,5,1,68,579
13,5,0,68,1864
13,5,1,68,981
14,5,0,68,3443
14,5,1,68,2045
15,5,0,68,2535
15,5,1,68,1107
16,5,0,68,2433
16,5,1,68,1182
17,5,0,68,4697
17,5,1,68,2317
18,5,0,68,1884
18,5,1,68,917
19,5,0,68,6666
19,5,1,68,2901
20,5,0,68,1267
20,5,1,68,741
0,0,0,62,1188
0,0,1,62,1252
1,0,0,62,1182
1,0,1,62,1291
2,0,0,62,298
2,0,1,62,307
3,0,0,62,734
3,0,1,62,741
4,0,0,62,644
4,0,1,62,648
5,0,0,62,966
5,0,1,62,962
6,0,0,62,884
6,0,1,62,912
7,0,0,62,795
7,0,1,62,878
8,0,0,62,1132
8,0,1,62,1127
9,0,0,62,247
9,0,1,62,266
10,0,0,62,1524
10,0,1,62,1691
11,0,0,62,965
11,0,1,62,1069
12,0,0,62,321
12,0,1,62,334
13,0,0,62,657
13,0,1,62,713
14,0,0,62,1717
14,0,1,62,1937
15,0,0,62,448
15,0,1,62,541
16,0,0,62,368
16,0,1,62,431
17,0,0,62,761
17,0,1,62,799
18,0,0,62,414
18,0,1,62,426
19,0,0,62,1232
19,0,1,62,1305
20,0,0,62,421
20,0,1,62,411
0,1,0,62,1207
0,1,1,62,1312
1,1,0,62,1265
1,1,1,62,1290
2,1,0,62,316
2,1,1,62,306
3,1,0,62,767
3,1,1,62,823
4,1,0,62,585
4,1,1,62,637
5,1,0,62,946
5,1,1,62,934
6,1,0,62,897
6,1,1,62,943
7,1,0,62,735
7,1,1,62,785
8,1,0,62,1024
8,1,1,62,999
9,1,0,62,250
9,1,1,62,265
10,1,0,62,1532
10,1,1,62,1601
11,1,0,62,871
11,1,1,62,940
12,1,0,62,369
12,1,1,62,388
13,1,0,62,690
13,1,1,62,674
14,1,0,62,1780
14,1,1,62,1789
15,1,0,62,431
15,1,1,62,415
16,1,0,62,359
16,1,1,62,365
17,1,0,62,767
17,1,1,62,841
18,1,0,62,383
18,1,1,62,416
19,1,0,62,1189
19,1,1,62,1274
20,1,0,62,575
20,1,1,62,609
0,2,0,62,1387
0,2,1,62,1406
1,2,0,62,1229
1,2,1,62,1306
2,2,0,62,446
2,2,1,62,407
3,2,0,62,885
3,2,1,62,882
4,2,0,62,746
4,2,1,62,779
5,2,0,62,1040
5,2,1,62,1064
6,2,0,62,849
6,2,1,62,895
7,2,0,62,1071
7,2,1,62,1068
8,2,0,62,1235
8,2,1,62,1303
9,2,0,62,343
9,2,1,62,330
10,2,0,62,1356
10,2,1,62,1414
11,2,0,62,885
11,2,1,62,910
12,2,0,62,475
12,2,1,62,439
13,2,0,62,699
13,2,1,62,821
14,2,0,62,1767
14,2,1,62,1858
15,2,0,62,496
15,2,1,62,572
16,2,0,62,419
16,2,1,62,452
17,2,0,62,925
17,2,1,62,985
18,2,0,62,420
18,2,1,62,492
19,2,0,62,1325
19,2,1,62,1374
20,2,0,62,486
20,2,1,62,526
0,3,0,62,4144
0,3,1,62,3927
1,3,0,62,4482
1,3,1,62,4307
2,3,0,62,1120
2,3,1,62,1327
3,3,0,62,2608
3,3,1,62,2483
4,3,0,62,2507
4,3,1,62,2508
5,3,0,62,3264
5,3,1,62,3163
6,3,0,62,3760
6,3,1,62,3596
7,3,0,62,3431
7,3,1,62,3390
8,3,0,62,3660
8,3,1,62,3797
9,3,0,62,907
9,3,1,62,1167
10,3,0,62,4863
10,3,1,62,4215
11,3,0,62,3319
11,3,1,62,3079
12,3,0,62,1244
12,3,1,62,1196
13,3,0,62,2301
13,3,1,62,2153
14,3,0,62,5726
14,3,1,62,5377
15,3,0,62,2313
15,3,1,62,2164
16,3,0,62,1486
16,3,1,62,1335
17,3,0,62,2764
17,3,1,62,2729
18,3,0,62,1866
18,3,1,62,1886
19,3,0,62,4810
19,3,1,62,4428
20,3,0,62,1318
20,3,1,62,1266
0,4,0,62,8209
0,4,1,62,7056
1,4,0,62,9358
1,4,1,62,7349
2,4,0,62,2687
2,4,1,62,2530
3,4,0,62,6510
3,4,1,62,4919
4,4,0,62,5355
4,4,1,62,4287
5,4,0,62,6637
5,4,1,62,5494
6,4,0,62,6312
6,4,1,62,5900
7,4,0,62,7516
7,4,1,62,6387
8,4,0,62,7860
8,4,1,62,7169
9,4,0,62,1841
9,4,1,62,2568
10,4,0,62,8517
10,4,1,62,6912
11,4,0,62,5552
11,4,1,62,4415
12,4,0,62,2695
12,4,1,62,2201
13,4,0,62,4889
13,4,1,62,4376
14,4,0,62,10469
14,4,1,62,9246
15,4,0,62,4918
15,4,1,62,3807
16,4,0,62,2930
16,4,1,62,2313
17,4,0,62,6743
17,4,1,62,5296
18,4,0,62,3707
18,4,1,62,3086
19,4,0,62,9698
19,4,1,62,7640
20,4,0,62,2857
20,4,1,62,2357
0,5,0,62,4655
0,5,1,62,2391
1,5,0,62,3246
1,5,1,62,1914
2,5,0,62,1209
2,5,1,62,597
3,5,0,62,3412
3,5,1,62,1956
4,5,0,62,5117
4,5,1,62,2282
5,5,0,62,4655
5,5,1,62,2274
6,5,0,62,2906
6,5,1,62,1476
7,5,0,62,3506
7,5,1,62,1679
8,5,0,62,3618
8,5,1,62,1758
9,5,0,62,683
9,5,1,62,388
10,5,0,62,2507
10,5,1,62,1437
11,5,0,62,1312
11,5,1,62,677
12,5,0,62,1167
12,5,1,62,615
13,5,0,62,1950
13,5,1,62,1025
14,5,0,62,3461
14,5,1,62,2069
15,5,0,62,2660
15,5,1,62,1152
16,5,0,62,2484
16,5,1,62,1216
17,5,0,62,4832
17,5,1,62,2421
18,5,0,62,1952
18,5,1,62,965
19,5,0,62,6916
19,5,1,62,3051
20,5,0,62,1313
20,5,1,62,756
0,0,0,61,1264
0,0,1,61,1315
1,0,0,61,1216
1,0,1,61,1338
2,0,0,61,302
2,0,1,61,314
3,0,0,61,778
3,0,1,61,767
4,0,0,61,679
4,0,1,61,683
5,0,0,61,1021
5,0,1,61,1007
6,0,0,61,927
6,0,1,61,951
7,0,0,61,836
7,0,1,61,923
8,0,0,61,1196
8,0,1,61,1220
9,0,0,61,257
9,0,1,61,287
10,0,0,61,1603
10,0,1,61,1774
11,0,0,61,1012
11,0,1,61,1109
12,0,0,61,343
12,0,1,61,354
13,0,0,61,696
13,0,1,61,751
14,0,0,61,1799
14,0,1,61,2041
15,0,0,61,483
15,0,1,61,575
16,0,0,61,392
16,0,1,61,442
17,0,0,61,783
17,0,1,61,832
18,0,0,61,440
18,0,1,61,447
19,0,0,61,1273
19,0,1,61,1351
20,0,0,61,450
20,0,1,61,446
0,1,0,61,1218
0,1,1,61,1318
1,1,0,61,1253
1,1,1,61,1293
2,1,0,61,316
2,1,1,61,305
3,1,0,61,757
3,1,1,61,811
4,1,0,61,580
4,1,1,61,630
5,1,0,61,957
5,1,1,61,940
6,1,0,61,883
6,1,1,61,916
7,1,0,61,736
7,1,1,61,788
8,1,0,61,1043
8,1,1,61,1034
9,1,0,61,256
9,1,1,61,270
10,1,0,61,1539
10,1,1,61,1603
11,1,0,61,876
11,1,1,61,937
12,1,0,61,369
12,1,1,61,386
13,1,0,61,686
13,1,1,61,681
14,1,0,61,1782
14,1,1,61,1800
15,1,0,61,427
15,1,1,61,416
16,1,0,61,357
16,1,1,61,361
17,1,0,61,765
17,1,1,61,839
18,1,0,61,381
18,1,1,61,420
19,1,0,61,1193
19,1,1,61,1253
20,1,0,61,581
20,1,1,61,618
0,2,0,61,1415
0,2,1,61,1408
1,2,0,61,1241
1,2,1,61,1305
2,2,0,61,445
2,2,1,61,405
3,2,0,61,882
3,2,1,61,891
4,2,0,61,742
4,2,1,61,783
5,2,0,61,1048
5,2,1,61,1073
6,2,0,61,847
6,2,1,61,897
7,2,0,61,1081
7,2,1,61,1073
8,2,0,61,1256
8,2,1,61,1346
9,2,0,61,343
9,2,1,61,332
10,2,0,61,1358
10,2,1,61,1427
11,2,0,61,895
11,2,1,61,913
12,2,0,61,474
12,2,1,61,438
13,2,0,61,701
13,2,1,61,833
14,2,0,61,1771
14,2,1,61,1870
15,2,0,61,499
15,2,1,61,575
16,2,0,61,422
16,2,1,61,451
17,2,0,61,931
17,2,1,61,985
18,2,0,61,432
18,2,1,61,495
19,2,0,61,1348
19,2,1,61,1373
20,2,0,61,481
20,2,1,61,536
0,3,0,61,4187
0,3,1,61,3988
